pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ABL1	0.859877692103164	0.998279041180086	0.212352276095527	0.686417801938401	6467	9	FOXO3 CSF1 BCL6
AHR	0.960184947341382	0.998279041180086	0.160294085361013	0.558060966137487	7475	11	AHRR CYP1A2 RFC3 MT2A CCNG2
APC	0.875655212580081	0.998279041180086	0.25950096140623	0.667564547033885	6013	5	BIRC5 DLG1 AKT1 DNMT1 ODC1
AR	0.605358062854199	0.970607004767446	0.157748669492806	0.910646004014477	5874	54	HMOX1 TSC2 TSC1 BSG ETV1 ATAD2 RELA TCF7L2 TBP NKX3-1 TRPS1 FKBP4 NRAS REST ARG2 CDK20 SRD5A3 PTPN1 STIM1 AKT1 GTF2F1 PTEN MID1 PIGR EGFR ERBB2 PEBP1
ARNT	0.0685920577617329	0.692779783393502	-0.357782596398605	-1.44786587771076	151	11	BHLHE40 FOS BRCA1 MFSD2A HIF1A CTSD JUN EGLN2 GAD1 AHR CDK2
ASCL1	0.988832163369496	0.998279041180086	-0.190048117686566	-0.520648894253296	3098	5	TPH1 CHRNA5 CHRNB4 IGF2
ATF1	0.213306451612903	0.963213364778431	-0.324630031105665	-1.20149208598014	528	9	TGFB2 LDHA PLAUR MAP1LC3B TOP2A USP7 ERBB2 BCL2 FTH1
ATF2	0.789920098340504	0.998279041180086	0.196650964765123	0.74910519513242	6425	14	POLB RELA MAP3K1 ST3GAL5 PLAT KAT5
ATF3	0.875925685331947	0.998279041180086	0.19919054678603	0.670225108635195	6741	10	CD82 ADIPOR2 ADIPOR1 CCL5 AK4
ATF4	0.553607155466635	0.963213364778431	0.222313394279837	0.927733166746595	4703	18	HRK ATG5 TNFRSF10B MCL1 NDC80 SIRT2 CCL2
ATF5	0.371729419272495	0.963213364778431	-0.38368039197211	-1.05111681325045	1164	5	DISC1 EGR1 CCND3 CREB1 BCL2
ATF6	0.619956616052061	0.970607004767446	-0.226547776981338	-0.87871899707475	1428	10	NUCB1 WBP1 HSPA5 DDIT3 DNAJC3 RTN3 XBP1
ATM	0.417275747508306	0.963213364778431	-0.201709505525827	-1.0246733071811	627	18	CDKN1A CFLAR FAS BAX SLC2A1 GADD45A PMAIP1 PCNA KLRK1 IGF1R MTF1 PBK TERF1 BCL2 MCL1 TNFRSF10B FOXM1
BCL6	0.714487541741588	0.993945702630468	0.230484376868553	0.802427199638557	5562	11	HDAC7 STAT3 BCL6 CHEK1 PDCD2 NFKB1 XBP1 SUMO1
BRCA1	0.980814576634512	0.998279041180086	0.101730992310961	0.527436943523	9150	36	MAD2L1 MDM2 IGF1 RNASEL CASR STAT3 KHSRP JAK1 E2F6 ASPM XPC CCNB1 EGFR IGF1R CDH3 CDKN1B STAT2 HMGA2 BRCA2 ATM EP300 CTSD EGR1 S100A2 HIF1A GADD45A DDIT3 DDB2 IRF7 HNRNPA2B1
BTF3	0.413529036375239	0.963213364778431	-0.369185807590779	-1.01140797833714	1295	5	SSPN ATM EPHB2 NFKB1
CDX1	0.653477983407786	0.970607004767446	-0.30901333918358	-0.846561677715697	2047	5	DSC2 IRF2BP2 PCNA PPARG
CDX2	0.652202156684423	0.970607004767446	0.251653024022416	0.846747890827257	5019	10	SLC15A1 SP1 GSPT1 GSK3B
CEBPA	0.169441612866689	0.963213364778431	0.281732976049318	1.27568982928627	1495	23	CSF3R IGF1 INSR STAT3 HAMP MSR1 CSF1 CCL2 BCL2 MAD1L1 IGF2 STAR HSPA4 GAPDH CSF2RA CRMP1
CEBPB	0.629642814762074	0.970607004767446	0.213398382018283	0.872869609741362	5305	17	CSF3R DAPK1 INSR
CEBPD	0.887911247130834	0.998279041180086	-0.193790094692424	-0.679822342817142	2320	8	GADD45G SOD1 DDIT3 CASP8 PPARG GAPDH
CIITA	0.287013643254169	0.963213364778431	-0.256859971711457	-1.12659793616134	567	13	HLA-DRA HLA-DRB5 HLA-DRB1 STAT1 S100A4 COL1A1 HLA-A PSMC5 RAB4B IRF2 IRF1 PLXNA1 CREBBP
CLOCK	0.391784099973411	0.963213364778431	0.324884863649346	1.05017359874646	2946	9	NAMPT CRY2 KAT5 NR3C1 STAR PER2
CREB1	0.378896377422072	0.963213364778431	0.19708595177993	1.06600974075298	3597	42	HMOX1 GSK3A RRM2B SOX9 PTGES ACACA POLD2 NDC80 BCL2L11 NR2F1 CCL5 ADRA1A SLC19A1 GSK3B BCL2 XPC NRF1 CXCR4 IL5RA PPP2CA PLAT AR PPP2R2B ERBB2 NOLC1 NR2F6 STMN1
CREB5	0.678186306353125	0.993945702630468	0.245548545667059	0.826207886620758	5219	10	MAPKAPK3 DGKG TGFBR3
CREBBP	0.486341724692019	0.963213364778431	-0.213951431839119	-0.966529039661559	907	14	CDKN1A TRIM22 S100A4 BRCA1 PSMC5 EP300 PPARA TP53 EGFR CREB1 IRF1 HINFP
CREM	0.125481633701516	0.954248366013072	0.391209666277824	1.36198939489021	976	11	SLC5A5 CCNA2 TBP ACE IL5RA PLAT CREB1 G6PD STAR
CTCF	0.442314315233613	0.963213364778431	0.230794068191266	1.01510382598485	3852	21	NANOG PTPRG SIX5 ASAP2 APP BCL6 PBXIP1 BBC3 ETNK2 IGF2 RAD21 DMPK
CTNNB1	0.404275534441805	0.963213364778431	-0.243361279884569	-1.02782210935988	850	12	CD44 VIM CCND1 PPARD PLD1 JUN RB1 NRCAM STARD7
CUX1	0.716697144464763	0.993945702630468	0.288872078167001	0.801057376380344	5094	6	ECT2 CYBB WNT5A RACGAP1 CDKN1B
DDIT3	0.253275109170306	0.963213364778431	0.340286768348945	1.18470224450841	1971	11	ATG5 TNFRSF10B MCL1 SIRT2 CDK2 ANKRD1
DNMT1	0.793277918323094	0.998279041180086	0.185302100316428	0.740363574673158	6584	16	BIRC5 MSH2 TNFRSF10B BAG1 CXCR4 MBD2 GAD1 HDAC1 TP53 CDKN2A RB1 TIMP3 CASP8 CDH1
DNMT3A	0.553805035870024	0.963213364778431	0.332765069035851	0.922774934996586	3936	6	POU5F1 SETDB1 CDH6 CDKN2A
E2F1	0.19536523929471	0.963213364778431	0.185735177593324	1.19442130883454	1938	91	CTNNBIP1 TP53BP2 MDM2 AURKB TYMS DRAM1 MCM5 ERCC5 BIRC5 PCSK6 ATAD2 DBF4 CUX1 ATG5 RPA2 GINS3 PNRC2 CREBBP MCPH1 E2F6 ECT2 FOXM1 MCL1 APAF1 PLK1 DAPK2 FANCA MT1G MCM8 CDKN1C SIVA1 ZNF350 PIN1 CHEK1 FGFR1 RBM38 CDK1 BCL2 BBC3 NRIP1 TP53INP1 RASGEF1B RRM2 CHEK2 AR ISYNA1 CCNB1 RNF2 BMI1 CASP7 LRBA IRF3 RACGAP1 SKP2 DROSHA RRM1 TP53 DNMT1 THBS1 PPARG HMGA1 TLR3 CDKN2A RRP1B PCNA WWOX RB1 MAPK8 FHIT ATM CDAN1
E2F3	0.54182458040065	0.963213364778431	0.301428810413863	0.932607864748067	4002	8	CUX1 CCNA2 PLK1 CDK1 CCNB1 TFE3 MAPK8
E2F4	0.4750207665836	0.963213364778431	0.240871941572576	0.985245509593814	4002	17	AURKB BIRC5 CUX1 LTBP4 PLK1 CDK2 MCM10 AR CCNB1 TOPBP1
E2F6	0.615608619685498	0.970607004767446	0.339362283018495	0.873007281036563	4227	5	APAF1 BRD7 CYC1
EGR1	0.00423728813559322	0.460658990039474	-0.233509447387696	-1.76842381144868	1	45	TFPI2 F3 CDKN1A CCND1 FN1 POR SOD1 HPSE AKR1B1 FAS PLAUR GDNF CCND2 RBL2 HIF1A LDLR EAPP EP300 PCSK2 TBXA2R GGPS1 IMPDH2 PPARG TCF4 LMTK2 TP53 NFKB1 PDGFC STMN1 TMPO PTP4A1 EGFR AR IGF2 SPRY1 PTEN SLC4A2 ACE STIM1 BCAR1
ELK1	0.980929826748099	0.998279041180086	0.141289487848002	0.523894323062701	7869	13	SRF EZH2 TNFRSF10B MCL1 ERBB2 SKP2 PSEN1 EIF2AK1 PTPRZ1
EP300	0.523013484899142	0.963213364778431	0.202310353453911	0.95294110556314	4692	26	MDM2 IGF1 BIRC5 RELA RS1 EZH2 CREBBP CCNB2 CYBB
ERCC2	0.973335175462835	0.998279041180086	0.182316973819257	0.53648705651492	7044	7	CPD BCL2 TP53 LAMTOR5 BAX XPA CDKN1A
ERG	0.00771071523530976	0.460658990039474	0.570255653548097	1.84332204697135	57	9	ILK HMOX1 CDH5 FGF2
