pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ABL1	0.854791995787256	0.978299568320725	0.212352276095527	0.688051582943572	6492	9	FOXO3 CSF1 BCL6
AR	0.984432432432432	0.998184294144349	0.099682453608946	0.503961205339444	9105	33	HMOX1 TSC2 TSC1 ETV1 RELA NKX3-1 NRAS REST ARG2 CDK20 AKT1 PTEN EGFR ERBB2 XIAP IGF1R NFKB1 CDH2 BTG1 CLK3 TJP1 EP300 JUN PC CDH1 WEE1 ERBB3 BTG2 AKR1C3 CTNNB1
ATF2	0.312223858615611	0.787196357593469	0.362727867826797	1.12417662569026	2331	8	POLB RELA ST3GAL5 PLAT KAT5
ATF3	0.698921639108555	0.920694851518	0.317735747422398	0.819724306256877	4860	5	ADIPOR2 ADIPOR1
ATF4	0.983527965580824	0.998184294144349	0.132592549427538	0.504821306972478	8000	14	HRK ATG5 NDC80 SIRT2 DDIT4 NUPR1 APOE SIGMAR1 MAP1LC3B DDIT3 IRF7
ATF6	0.311125697407286	0.787196357593469	-0.400535319712886	-1.10404612473797	947	5	NUCB1 WBP1 DNAJC3 RTN3
ATM	0.675075681130172	0.920694851518	-0.194153701084394	-0.85351556932444	1337	13	CFLAR FAS BAX SLC2A1 GADD45A PMAIP1 KLRK1 TERF1 BCL2 MCL1 TNFRSF10B FOXM1 SP1
BCL6	0.873591503691232	0.984052530782146	0.19955612839748	0.671001431079573	6744	10	HDAC7 BCL6 CHEK1 PDCD2 NFKB1 XBP1 SUMO1
BRCA1	0.833183047790803	0.978299568320725	-0.127435512869433	-0.746847427401112	923	25	CDKN1A STAT1 IRF9 HSPA5 HNRNPA2B1 IRF7 DDB2 DDIT3 GADD45A S100A2 CTSD EP300 ATM HMGA2 STAT2
BTF3	0.414834263209715	0.839311256848298	-0.369185807590779	-1.0176335022615	1263	5	SSPN ATM EPHB2 NFKB1
CDX2	0.540203478831638	0.920694851518	-0.337416370807623	-0.930063388368194	1645	5	CDKN1A APC FUT2 ACAT2
CEBPA	0.168563480020233	0.787196357593469	0.357491864823852	1.28526339639812	1332	12	CSF3R IGF1 INSR HAMP CCL2 BCL2 STAR HSPA4
CEBPB	0.611506055818852	0.920694851518	0.271873754332298	0.88090963972055	4644	9	CSF3R INSR PRDM1 SLC19A1 STAR
CIITA	0.00164095831965868	0.224811289793239	-0.786017148779798	-2.16659841062202	4	5	HLA-DRA S100A4 COL1A1 HLA-A PSMC5
CLOCK	0.548533940286518	0.920694851518	0.299206432686256	0.927309169536062	4096	8	NAMPT CRY2 NR3C1 STAR PER2
CREB1	0.664064376651453	0.920694851518	0.211103934101133	0.844783642615517	5528	16	HMOX1 ACACA NDC80 NR2F1 BCL2 PPP2CA PLAT PPP2R2B NOLC1 NR2F6 UXT PSEN1 NR5A2
CREB5	0.689936536718042	0.920694851518	0.245548545667059	0.825649539631906	5326	10	MAPKAPK3 DGKG TGFBR3
CREBBP	0.268132589432228	0.787196357593469	-0.415905022142655	-1.14641157809705	816	5	CDKN1A PSMC5 CREB1 IRF1 HINFP
CREM	0.173499370365188	0.787196357593469	0.46160704233911	1.27815768442096	1239	6	SLC5A5 CCNA2 ACE CREB1 G6PD
CTNNB1	0.00770577933450088	0.263922942206655	-0.631360723709009	-1.91071578899793	21	6	VIM CCND1 PLD1 JUN RB1 STARD7
DDIT3	0.633284241531664	0.920694851518	0.277651769671242	0.860506338859486	4729	8	ATG5 TNFRSF10B SIRT2 ANKRD1
DNMT1	0.856904731375817	0.978299568320725	0.197605354954275	0.688539754306105	6682	11	BIRC5 MSH2 TNFRSF10B CXCR4 MBD2 GAD1 CDKN2A RB1 TIMP3 CASP8 CDH1
E2F1	0.255887129516849	0.787196357593469	0.191020417762448	1.15479378305884	2520	66	CTNNBIP1 TP53BP2 MDM2 TYMS DRAM1 ERCC5 BIRC5 PCSK6 DBF4 ATG5 PNRC2 MCPH1 E2F6 FOXM1 MCL1 APAF1 PLK1 DAPK2 FANCA MT1G SIVA1 FGFR1 RBM38 CDK1 BCL2 BBC3 NRIP1 TP53INP1 RASGEF1B RRM2 CHEK2 AR ISYNA1 CASP7 LRBA IRF3 SKP2 DROSHA RRM1 TP53 DNMT1 THBS1 PPARG HMGA1 TLR3 CDKN2A PCNA WWOX RB1 FHIT ATM
E2F4	0.486536333456289	0.900749698425833	-0.293280557911601	-0.95991900036401	1318	7	BRCA1 PCLAF HCFC1 PPARG TOPBP1 MCM10 PLK1
EGR1	0.108744394618834	0.778839320963285	-0.20867844167829	-1.33522916735548	96	30	CDKN1A CCND1 FN1 SOD1 HPSE FAS PLAUR RBL2 HIF1A LDLR EAPP EP300 PCSK2 TCF4 LMTK2 TP53 PDGFC TMPO EGFR AR IGF2 PTEN SLC4A2 ACE STIM1 BCAR1
EP300	0.638490926456543	0.920694851518	-0.205963711384958	-0.871073946700306	1336	12	GFAP CDKN1A TRIM22 BRCA1 CRABP1 VCAM1 PCNA EIF2AK1 DNMT1
ERCC2	0.361995405316705	0.787196357593469	-0.38368039197211	-1.05758675713892	1102	5	CDKN1A BAX LAMTOR5 TP53 BCL2
ERG	0.182027318475917	0.787196357593469	0.491890852626619	1.26902588454243	1265	5	ILK FGF2
ESR1	0.582288401253918	0.920694851518	-0.165016196481386	-0.917155449555942	742	22	HSPB1 CDKN1A CCND1 GREB1 ZFHX3 CTNNB1 CD24 NQO1 BTG2 SERPINE1 PMAIP1 ZEB1 JUN HTRA2 TP53 CDKN1B
ETS1	0.669944683466503	0.920694851518	0.222194205112504	0.845962835098099	5449	14	CSF3R MDM2 TNFSF14 ANGPT2 NKX3-1
ETV4	0.136199540531671	0.787196357593469	-0.477621784603788	-1.31652929075078	414	5	VIM CCND2 CCND3 ETS1 ERBB2
EZH2	0.296710117939168	0.787196357593469	-0.222000207259224	-1.11028075239342	477	17	FBXO32 CDKN1A CCND1 APC MST1 CDH1 CIITA PCNA CDKN2A TP53 HDAC1 RPLP0 KPNB1 PEBP1
FOS	0.22351160443996	0.787196357593469	-0.268095136387373	-1.17856817402269	442	13	NEFL CCND1 FOS CLU FAS DDIT3 ERCC4 HSPH1 NFKB1 EZR CREM
FOSL2	0.0349388928828181	0.341902023210434	0.62103043372266	1.60219221657471	242	5	MDM2 CCR4 BCL6
FOXF2	0.255989497866754	0.787196357593469	-0.420522001319137	-1.15913794133374	779	5	PDGFA MT1F ITGB1 WASF2 CXCL12
FOXM1	0.806654991243433	0.960971598263915	-0.245194119864305	-0.742042161637703	2302	6	CDC25B BTG2 CDKN2A CCNB1 AR SFTPB
FOXO1	0.660945709281962	0.920694851518	-0.278835280814173	-0.843851943230578	1886	6	TXNIP EGR1 CDKN1B AR CXCR4 ADIPOR1
FOXO3	0.673759884974838	0.920694851518	0.324437386858035	0.837013820520622	4685	5	BCL6 FOXM1 AR
GATA1	0.848580441640379	0.978299568320725	0.238122189685677	0.698999119815442	6186	7	AGGF1 DICER1 CYBB ZNF268 BST2 TBXA2R
GATA4	0.129690869877786	0.787196357593469	0.521870173860456	1.34636933267447	901	5	HDAC9 IAPP HAMP
GLI1	0.145400990761816	0.787196357593469	0.42564135073752	1.31915989883311	1085	8	TNFRSF10B H2AFX CDK2 BCL2 CYR61
GLI2	0.661646234676007	0.920694851518	-0.278741047870335	-0.843566761769533	1888	6	FAS CDH1 WNT2B BCL2 H2AFX TNFRSF10B
HDAC1	0.026079869600652	0.321137006601105	-0.284081431094776	-1.61737890287162	31	23	HLA-DRA CD44 CDKN1A CCND1 FOS TXNIP HSPA5 SPP1 BIRC3 CCND2 CDH1 EGR1 TJP1 BRCA2 PHB PCNA EIF2AK1 TP53 GAD1
HDAC2	0.897022767075307	0.984052530782146	-0.219378551460087	-0.663915328118313	2560	6	CDH1 BMP7 PHB DNMT1
HDAC3	0.338693797177552	0.787196357593469	-0.391312541223028	-1.07862421473427	1031	5	CDH1 JUN CDKN2A GRHL1 CXCR4
HDAC4	0.443742597710225	0.868467655518583	-0.287042289103199	-0.991943929595105	1123	8	CDKN1A RUNX2 VCAM1 JUN TGIF2 CDKN2A
HDAC5	0.312858542045614	0.787196357593469	0.402309460412059	1.11396681847667	2235	6	FGF2 MEF2A SLIT2 SLC2A4 YY1
HDAC7	0.594045534150613	0.920694851518	-0.293290494333101	-0.887598415994509	1695	6	CDKN1A HIF1A ACTN4 MEF2D
HDAC9	0.910122560145257	0.984052530782146	-0.164787757541458	-0.671912671105442	2004	11	HSPA5 CFLAR CITED2 MYEF2 CDKN2A TP53 NFKB1 STAT6 MEF2A TNFRSF10B
HES1	0.223005032350827	0.787196357593469	0.471944655044598	1.21756682427608	1550	5	DBF4 PTGDS PTEN MAP2
HIF1A	0.556277533039648	0.920694851518	0.191558154515436	0.930699067396377	5050	29	BNIP3 TIMP2 FGF2 SDHB PGK1 PTGES ALDOA BID XPC CXCR4 ACE AR
HMGA1	0.161120840630473	0.787196357593469	-0.421350884726478	-1.27515342326899	459	6	CD44 BRCA1 XPA CDH1 SLC2A3
HOXA10	0.288823312430837	0.787196357593469	-0.344453868626897	-1.12741129380799	782	7	KLF9 ID2 EMX2 IL11 TP53 PHGDH CDKN1C
HOXB7	0.270333287614868	0.787196357593469	0.395755413200125	1.16172577555347	1970	7	DAPK1 FGF2 WNT5A EGFR CDKN1B
HSF1	0.0232386573220214	0.321137006601105	-0.527659975497126	-1.72705221177317	62	7	CDKN1A LDHA SERPINE1 BAG3 POLK ATG7 HSPA4
ING4	0.0276194651468654	0.321137006601105	-0.429764564048525	-1.66876528654372	62	10	CDKN1A CCND1 SPP1 BAX ARL6IP5 CASP3 TP53 CDKN1B SKP2
IRF1	0.422718808193669	0.839311256848298	-0.202767597029278	-1.01409346851553	680	17	IFIT3 CDKN1A SOCS2 HLA-A DST CIITA CXCL10 EIF2AK2 IRF2 CASP7 CCNB1 BCL2 CDK1 CDK2 CEACAM1 CYBB
IRF9	0.0304728546409807	0.321137006601105	-0.547681869581606	-1.65747465159044	86	6	CDKN1A CCND2 SP100 PML CDKN1B NCAM1
JUN	0.994994675186368	0.998184294144349	0.0880036596320484	0.464363374707979	9342	38	NEIL1 BECN1 CD82 TNFRSF1B NAMPT MSR1 CSF1 CCL2 CTSL SMN1 RHOB PLAT AR EGFR CREM STMN1 EZR TP53 GJA1 ETS1 MAPK8 JUN MEF2D MAT2A VCAM1 DDIT3 PLAUR FAS PPARD LDHA PTN
JUND	0.00740639144150322	0.263922942206655	0.626279683543645	1.83842147652497	53	7	MDM2 CCR4 ITGAV BCL6
KAT2B	0.191073404647731	0.787196357593469	-0.379008521411068	-1.24051005492159	517	7	CDKN1A SMAD4 IRF7 ZEB1 RB1 CDKN1B
KLF10	0.40269117164424	0.835889250231226	-0.372844624517102	-1.0277187617875	1226	5	CDKN1A SERPINE1 STMN1 EGFR FGFR1
KLF2	0.338693797177552	0.787196357593469	-0.391312541223028	-1.07862421473427	1031	5	FABP5 CDKN1A WEE1 PPARG CXCR4
KLF4	0.748997691653505	0.941400768408534	0.200760609292023	0.784245835363825	6164	15	NANOG CDH5 BIRC5
KLF5	0.254286106158277	0.787196357593469	0.401227729626264	1.17778956351994	1853	7	FASN BIRC5 CXCR4 CCNB1
KLF6	0.256751084371065	0.787196357593469	0.422900506383333	1.17098198771041	1834	6	CERS2 DAPK2 PTTG1
MEF2A	0.380158159597412	0.81377606038821	0.409624123395543	1.05678650608397	2643	5	MAPK7 MAPK14 NRF1 SLC2A4
MTA1	0.931285146070498	0.986595919757115	0.208564203787507	0.612232715753684	6789	7	MTA3 BCAS3 PTEN EGFR CDKN2A
MYB	0.506506226388695	0.920694851518	0.345957572017763	0.957932372342961	3619	6	CSF3R CDO1
MYC	0.210268948655257	0.787196357593469	-0.15179980507021	-1.16758285335989	85	46	ASS1 CDKN1A CCND1 SFRP1 HNRNPA1 ST3GAL3 XPO1 CDK6 TFRC LDHA CFLAR HLA-E HNRNPA2B1 MST1 CCND2 HLA-A PMAIP1 CDC34 ODC1 IGF2BP1 PRDX3 PTBP1 NOL7 IPO7 HDAC2 TP53 CD38 EBNA1BP2 WRN SURF1 ST3GAL1 BMI1 CHEK2 UBE2C CXCR4 SURF2 CHEK1 BRD7 KRAS TNFRSF10B TFAP4 FOXM1
MYCN	0.529019980970504	0.920694851518	-0.159126810724089	-0.946633512276761	555	26	CD44 CDKN1A DKK3 CLU BAX NES EFNB3 CIITA CTSD MCM4 HDAC2 TP53 SKP2 MXI1 BMI1 MCM2 MCM10 GRHL1 LRRN3 MCM3 TP53INP1
NANOG	0.251905104241553	0.787196357593469	0.459132820628574	1.18451365929936	1751	5	POU5F1 LAMB1 MTF2
NFE2L2	0.174320524835989	0.787196357593469	0.411150889473923	1.27425064511185	1301	8	HMOX1 GCLC CAT MTHFR SOD2
NFIC	0.669839186084673	0.920694851518	-0.304061057194007	-0.838121921730671	2040	5	IRS2 HMGB1 SMUG1 SLC34A2 CCL2
NFKB1	0.842254090082812	0.978299568320725	0.121456299115453	0.755491285984411	8339	76	PTAFR BIRC5 B2M NAMPT CD3G PTGDS PTGES CDK4 TLR7 TNFRSF13C CSF1 CCL22 TNFRSF10B MCL1 OPTN BCL2L11 BIRC2 CCL2 CCL5 CEACAM1 TRAF2 SERPINB1 BCL2 CXCR4 SOD2 AKT1 PTEN CXCL12 BACE1 AR CCNB1 IRF1 EGFR NOLC1 YY1
NFKBIA	0.959843290891283	0.996200991303832	0.205385518766805	0.568698167494	6859	6	RELA CCL5 PON2 NFKB1 CD58 FAS
NFYA	0.113699170943545	0.778839320963285	-0.397372599021427	-1.37321695217188	287	8	CBS HOXB4 CCND2 GADD45A SP3 OGG1 CDKN1B
NR1H4	0.770237239396118	0.951505971821208	0.295229773234963	0.761661295635336	5356	5	RELA ABCB4
NR1I2	0.481569246972091	0.900749698425833	0.302435374975818	0.979933638180711	3657	9	PTAFR KLF6 RELA CCL2 BCL2 TNFRSF12A NFKB1 THBS1
NR3C1	0.0244630071599045	0.321137006601105	-0.333573038940939	-1.63315431570812	40	16	CDKN1A STAT1 BRCA1 CDK6 BAX RPS6KA3 CCND3 CALD1 ETS1 BAD ATF2 TP53 NFKB1
