pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ABL1	0.0695062513244331	0.767317268999532	0.553749015799519	1.3871852011857	655	10	BCL6 CCND2 PIM1 CSF1 TP53 FOXO3 BAX
AHR	0.142064372918979	0.823137690148201	0.559474639443041	1.28732365774013	1279	7	RFC3 CYP1B1 IL6 CCNG2
APC	0.289077212806026	0.866633034002623	0.537032779920716	1.12931687914216	2455	5	DNMT1 MYC AKT1
AR	0.341368273654731	0.866633034002623	0.343960673573772	1.07280192878603	3412	40	CDH2 TJP1 VIM ERBB3 TSC1 CLK3 PC XIAP TSC2 WNT7B ACTA1 BTG2 VEGFA CDK20 NKX3-1 SEPT7 RELA EP300 PTEN ARG2 ETV1
ARNT	0.80718767826583	0.980598221503638	0.347078878594254	0.766625207948719	7074	6	CYP1B1 CCNE1 HIF1A
ARNTL	0.0951511694238448	0.795196494609984	0.612766188924626	1.3534733341047	833	6	CRY1 PER3 CRY2 BHLHE40
ATF1	0.767480577136515	0.980598221503638	0.345693826319377	0.795424510034376	6914	7	SLC20A1 CFTR TGFB2 IL10
ATF2	0.78221434528774	0.980598221503638	0.30864442143119	0.802346489259017	7502	12	PLAT ST3GAL5 RELA KAT5 TGFB2 POLB IFNB1
ATF3	0.272082878953108	0.866633034002623	0.481984312158065	1.14716617363758	2494	8	ADIPOR2 ADIPOR1 ASNS
ATF4	0.229637096774194	0.866633034002623	0.404186812836304	1.16067119148536	2277	21	SIRT2 SIGMAR1 NDC80 NUPR1 IRF7 VEGFA ASNS SIRT1
ATF5	0.332005312084993	0.866633034002623	-0.453898823372997	-1.08698294308364	499	5	BCL2 CCND3 ID1 CREB1 CYP2B6
ATF6	0.585805084745763	0.947484147178804	0.436931289959913	0.918815199418431	4976	5	RTN3 NUCB1 STARD4 WBP1
ATM	0.0852713178294574	0.767317268999532	0.483544527962082	1.32888488140356	835	16	CFLAR KLRK1 FAS SP1 TERF1 DUSP1
BCL6	0.44095542057037	0.885246501666421	0.382960368025547	1.02603559207562	4282	14	BCL6 PDCD2 CCND2 CHEK1 MYC SUMO1 CDKN2B
BRCA1	0.308639503453799	0.866633034002623	0.36206809953831	1.09656161130059	3082	31	CDH3 HMGA2 CXCL1 FST DDB2 ATM ASPM HNRNPA2B1 S100A2 IRF7 VEGFA SIRT1
BTF3	0.649291166848419	0.947484147178804	0.370920690911959	0.882824728903075	5953	8	ATM ABL2 RRAS2 MADCAM1 NFKB1
CDX2	0.627291242362525	0.947484147178804	-0.265012968012237	-0.892417655314536	307	11	CDKN1A ACAT2 ELMO3 HEPH FUT2 APC IGFBP3 CFTR CDH17 AXIN2 SLC15A1
CEBPA	0.444870069365359	0.885246501666421	0.388075192357678	1.02463456379083	4296	13	ITGAX STAR HAMP MYC HSD17B11 IGF1 CSF3R SOCS3 HSPA4 LEP INSR
CEBPB	0.497365754812563	0.947484147178804	0.354216938271906	0.992293516307333	4908	18	CSRP1 ADM OXTR STAR SLC19A1 IL6
CEBPD	0.000798630918425556	0.157330290929835	0.83765605457098	1.85020837230403	6	6	CCL20 POU5F1 CXCL1 PPARG
CIITA	0.0744861199406654	0.767317268999532	0.550402854540194	1.37880280185445	702	10	COL1A2 COL1A1 HLA-A S100A4 SIRT1 HLA-C HLA-B
CLOCK	0.172011355272842	0.866633034002623	0.484135290725632	1.2366766538132	1635	11	CRY1 PER3 CRY2 STAR
CREB1	0.335409967845659	0.866633034002623	0.37003785964223	1.08313374382981	3337	24	SLC20A1 PLAT PSEN1 NDC80 BDNF SNAI1 IL6 ACACA NR2F6 NOLC1 UXT CASP8 PPP2CA
CREB5	0.705370569280344	0.96940728761369	0.345476849093248	0.845124040166707	6566	9	RASGRP3 DGKG TGFBR3 MAPKAPK3
CREBBP	0.955049944506104	0.980598221503638	0.265508597457985	0.610922238014795	8604	7	HINFP INSM1 CREB1 ALOX15
CREM	0.408031362576817	0.885246501666421	0.4168174786667	1.04416084093108	3850	10	FASLG DUSP1 CCNA2 DUSP4
CTCF	0.179025423728814	0.866633034002623	0.589122767633727	1.23885600702798	1520	5	APP BCL6 MYC
CTNNB1	0.865198711063373	0.980598221503638	0.294408132804546	0.720197001063179	8054	9	VIM MYC MMP7 MMP14 RB1 PLD1
DDIT3	0.552764336456296	0.947484147178804	0.356168030458291	0.954252989398894	5368	14	SIRT2 RTN3 IL6 CEBPA ASNS SIRT1 ANKRD1 TNFRSF10B
DNMT1	0.790147480540762	0.980598221503638	0.295607093998131	0.802152559099327	7714	15	IL32 TIMP3 VEGFA CASP8 GAD1 TNFRSF10B CDH1 BMP2 CXCR4 BIRC5 MBD2 RB1
E2F1	0.0597940205979402	0.767317268999532	0.365159908488174	1.21699536107025	597	84	MYBL2 UHRF1 MAP1LC3A TYMS DNMT1 TP53BP2 CTNNBIP1 FHIT PCSK6 DBF4 SKP2 ERCC5 RASGEF1B KIF2C PPARG RBM38 DUSP1 ATM RRM1 NRIP1 DAPK2 AURKA APAF1 CD2AP DHFR VEGFA IRF3 ISYNA1 FANCA MYC TP53 TP53INP1 CHEK2 PNRC2 DRAM1 PPP1R13B PLK1 CDK1 NOX4 LRBA RRM2 TOP2A HIC1 CASP7 MCPH1 XRCC1 MEFV BBC3 SIVA1 TLR3 FZD1
E2F4	0.377765843179377	0.866633034002623	0.435118506279087	1.06441028087132	3516	9	MCM10 HCFC1 PPARG TOPBP1 PLK1 RAD51 TTK BRCA1
EGR1	0.1218	0.795196494609984	0.383461654089699	1.20745948288242	1217	44	SYN1 FN1 TMPO NAB2 FAS RBL2 FGF2 BCAR1 LMTK2 IL6 PCSK2 PTGES VEGFA TP53 WNT4 IGF2 SLC4A2
ELK1	0.693782087849401	0.969326746853418	0.384623716728039	0.849553963101701	6080	6	PSEN1 EZH2 TNFRSF10B
