pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ABL1	0.112089584692324	0.593901900132568	0.554283582114693	1.31555809735268	1030	8	CCND2 PIM1 CSF1 TP53 FOXO3 BAX
AHR	0.138888888888889	0.593901900132568	0.559474639443041	1.28316649492269	1249	7	RFC3 CYP1B1 IL6 CCNG2
AR	0.124195494770716	0.593901900132568	0.43334732800437	1.25271828664083	1234	22	CDH2 TJP1 ERBB3 PC WNT7B ACTA1 VEGFA CDK20 NKX3-1 EP300 PTEN ARG2 ETV1 AKT1
ARNTL	0.0940531902750828	0.593901900132568	0.612766188924626	1.34846268139068	823	6	CRY1 PER3 CRY2 BHLHE40
ATF1	0.774111111111111	0.950726709507267	0.345693826319377	0.792855840393834	6966	7	SLC20A1 CFTR TGFB2 IL10
ATF2	0.347340139709833	0.810460325989611	0.445741699268745	1.08730726536912	3231	9	PLAT ST3GAL5 RELA POLB IFNB1
ATF4	0.574233377188544	0.893103964738858	0.339058552525688	0.949978660383066	5673	18	SIGMAR1 NDC80 NUPR1 VEGFA ASNS SIRT1
ATF6	0.600424578370091	0.893103964738858	0.436931289959913	0.912707538774226	5090	5	RTN3 NUCB1 STARD4 WBP1
ATM	0.131004836109619	0.593901900132568	0.528171754827713	1.28838066379938	1218	9	CFLAR KLRK1 FAS DUSP1
BRCA1	0.290511243319552	0.757557577575576	0.391351925487126	1.11568864255095	2880	20	FST DDB2 ATM ASPM S100A2 IRF7 VEGFA SIRT1 EP300 CDKN1B
CDX2	0.661290322580645	0.929755867437198	-0.264995345125682	-0.865495443195238	368	10	CDKN1A ACAT2 ELMO3 HEPH FUT2 APC CFTR CDH17 AXIN2 SLC15A1
CEBPA	0.495027739976971	0.893103964738858	0.387473657258242	0.990605267240299	4728	11	ITGAX STAR HAMP HSD17B11 IGF1 CSF3R SOCS3 HSPA4 LEP INSR
CEBPB	0.381010346926354	0.820705653021443	0.381666730028453	1.06067429783217	3755	17	CSRP1 ADM OXTR STAR SLC19A1 IL6
CEBPD	0.000913137769660998	0.108663394589659	0.83765605457098	1.84335877182163	7	6	CCL20 POU5F1 CXCL1 PPARG
CIITA	0.57618993265609	0.893103964738858	0.423254356035934	0.931420032903784	5047	6	HLA-A HLA-C HLA-B
CLOCK	0.176196526895383	0.63537535456214	0.493303325402559	1.23368758104403	1663	10	CRY1 PER3 CRY2 STAR
CREB1	0.565828028695564	0.893103964738858	0.338983988627486	0.957969519210471	5599	19	SLC20A1 PSEN1 NDC80 BDNF IL6 ACACA NOLC1 UXT CASP8 PPP2CA ETV3 SMAD6
CREBBP	0.957333333333333	0.979340866290019	0.265508597457985	0.608949382783753	8615	7	HINFP INSM1 CREB1 ALOX15
CTNNB1	0.794411828658404	0.950726709507267	0.329740875219262	0.782619749926308	7306	8	VIM MYC MMP7 MMP14 PLD1
DDIT3	0.57230909713503	0.893103964738858	0.42452791529293	0.934222646954034	5013	6	RTN3 IL6 TNFRSF10B ATG5
E2F1	0.0513948605139486	0.492853174402748	0.377544705906757	1.24325572597766	513	71	MYBL2 UHRF1 MAP1LC3A TYMS TP53BP2 CTNNBIP1 PCSK6 DBF4 SKP2 ERCC5 RASGEF1B KIF2C PPARG RBM38 DUSP1 ATM RRM1 NRIP1 DAPK2 AURKA APAF1 CD2AP DHFR ISYNA1 FANCA MYC TP53 TP53INP1 CHEK2 DRAM1 PPP1R13B PLK1 CDK1 NOX4 LRBA RRM2 TOP2A HIC1 CASP7 MCPH1 XRCC1 MEFV BBC3
EGR1	0.251775532659798	0.696774148523627	0.360567557598879	1.12036969792349	2516	38	SYN1 FN1 TMPO NAB2 RBL2 FGF2 BCAR1 LMTK2 PCSK2 PTGES VEGFA TP53 IGF2 SLC4A2
ELK1	0.701632233763269	0.950726709507267	0.384623716728039	0.846408855057338	6146	6	PSEN1 EZH2 TNFRSF10B
EP300	0.952728748224792	0.979340866290019	0.230740738093246	0.641242086623807	9391	17	DNMT1 VCAM1 HINFP VEGFA BRCA1 CCNE1 TRIM22 BIRC5 IGFBP3 ALOX15 IL12B
EPAS1	0.969453945040689	0.979340866290019	0.284782148158412	0.594882581094954	8219	5	VEGFA MMP14 FLT1 COL10A1
ERG	0.795172863666014	0.950726709507267	0.32942430857451	0.781868398404644	7313	8	VIM PIM1 ENG ADAMTS1 CXCR4
ESR1	0.658727766053663	0.929755867437198	0.311559272325684	0.906623454569666	6554	23	RARA CCNA2 VEGFA GREB1 HTRA2 FOXP1 ZFHX3 F12 NRF1 DCT
ETS1	0.121178600160901	0.593901900132568	0.434583516295586	1.25629185356523	1204	22	PARP1 CHUK BMP4 PTHLH ECE1 ANGPT2 CASP1 LCK NKX3-1 TNFSF14 TBXA2R CIP2A MMP13 CD8A
ETS2	0.95444661883018	0.979340866290019	0.255189141398895	0.6056757806951	8778	8	ANGPT2 LCK CSF3R CHRNE ICAM1 FLI1 MSR1
ETV4	0.68907658943043	0.950726709507267	0.388618387939006	0.855199589842929	6036	6	VIM CCND2 MMP7 ETS1 MMP14
EZH2	0.879666666666667	0.979340866290019	0.307444348426788	0.705129882826005	7916	7	AXL KPNB1 CCNE1
FLI1	0.218372280419017	0.649657534246575	-0.444754686876745	-1.17826503188185	270	6	ID2 FLI1 FOXM1 IL10 TGFBR2 EYA3
FOS	0.380241423125794	0.820705653021443	0.425348774624397	1.06374207073953	3590	10	FAS SRR EZR CREM SOX7
FOSL2	0.335555555555556	0.798622222222222	0.479576852185249	1.09991929049226	3019	7	BCL6 CCR4
FOXM1	0.864333333333333	0.979340866290019	0.314263804148112	0.720770443591947	7778	7	BTG2 MYC SFTPB CDC6 CCNB1 CDC25B
FOXO1	0.775025681999772	0.950726709507267	0.360683232901688	0.793725058859433	6789	6	IL6 ADIPOR1 FABP4 CDKN1B CXCR4
FOXO3	0.0848010437051533	0.593901900132568	0.575054656070612	1.36485696784992	779	8	TXNIP BCL6 FASLG GALT SIRT1
GATA1	0.819774314884471	0.956403367365216	0.313583362974331	0.76493060761475	7627	9	DICER1 AGGF1 BACH1 TBXA2R CYBB EPOR CDC6 BST2
GATA3	0.212574850299401	0.649657534246575	-0.42204640648893	-1.19330503133283	212	7	ZEB1 PAEP MUC1 ERVW-1 CDH1 CD8A CD40LG
GATA4	0.851158543545257	0.979340866290019	0.332888499929334	0.732559542827595	7456	6	CCND2 HAMP IAPP AMH FABP2 NOS3
GLI1	0.520958083832335	0.893103964738858	-0.336480287214946	-0.951373151161857	521	7	BCL2 CYR61 CDK2 SFRP1 BHLHE41 PDGFRA SOCS1
GLI2	0.29745462846707	0.757557577575576	0.511354002874886	1.12529346807897	2605	6	FST SOCS1 FOXF1 WNT2B
HDAC1	0.212437486410089	0.649657534246575	0.506368783627533	1.20183526094407	1953	8	RECK COL1A2 BIRC3
HIF1A	0.0369147659063625	0.488095238095238	0.430273019855945	1.33308632486287	368	37	BNIP3 VIM TGFB3 MET WASF3 FGF2 MICA E2F3 TIMP2 SETD2 EDN1 PTGES VEGFA MIF SOCS1 NT5E XPC CTGF ASS1 ZNF217 BAX
HMGA1	0.0538411030860145	0.492853174402748	-0.603004719803231	-1.4815825673562	81	5	CD44 SLC2A3 TWIST1 CDC25A INSR
HNF1A	0.548260013131976	0.893103964738858	-0.383301203217443	-0.941771037744003	834	5	ACAT2 MTTP UGT1A1 CDH17 SLC22A9
HNF4A	0.890274046211714	0.979340866290019	0.284968668090037	0.695130170063012	8283	9	CEACAM1 MYC MMP7
HOXB7	0.409222222222222	0.825380414312618	0.457115891388316	1.04840461885837	3682	7	FGF2 VEGFA
HSF1	0.154666666666667	0.593901900132568	0.550098074067145	1.26166115101688	1391	7	ATG7 MICA POLK
ING4	0.598219381349161	0.893103964738858	0.416091641042021	0.915657652339542	5240	6	TP53 BAX CDKN1B
IRF1	0.733299492385787	0.950726709507267	0.307548399116007	0.84692896723715	7222	16	CIITA CEACAM1 HLA-A SOCS2 IRF2 SOCS1 PSMB9 CASP7 CYBB TAP1
IRF9	0.381483913328956	0.820705653021443	-0.427507810941966	-1.05038667078246	580	5	CDKN1A NCAM1 CDKN1B PML SP100
JUN	0.3023	0.757557577575576	0.341090930559331	1.08194799628328	3022	46	MAPK8 PLAT GJA1 FAS VCAM1 PTN MAT2A EZR CTSL PPARD IL6 TNFRSF1B CSF1 CD82 MEF2D VDR NOX5 MMP13 MMP7 CREM SOX7 BECN1 ETS1
JUND	0.0036001694197374	0.153939809002017	0.687262584691465	1.71875451064146	33	10	BCL6 SOX4 GAST CCR4 IL6
KLF4	0.607911102049139	0.893103964738858	0.340077021676684	0.92609945014497	5962	15	NANOG CDH5 IL6 TP53 CDKN1B CDH1 LAMA1 LAMA3
KLF5	0.949662970210915	0.979340866290019	0.258401819890821	0.61330087611669	8734	8	NOTCH1 CXCR4 BIRC5 HIF1A CCNB1
KLF6	0.579444444444444	0.893103964738858	0.405529343992271	0.93008982040166	5214	7	DAPK2 CERS2 LAMA1
MEF2A	0.203629722634402	0.649657534246575	0.548682102999273	1.20743825820404	1783	6	SLC2A4 MMP10 MAPK7
MITF	0.0229555236728838	0.341463414634146	-0.529755967817009	-1.67483849908978	15	9	BEST1 FOS PPARGC1A GPNMB HIF1A TRPM1 SERPINF1 CTSK DCT
MTA1	0.586888888888889	0.893103964738858	0.403115827429626	0.924554370946417	5281	7	ARNTL SNAI1
MYB	0.0878078944656292	0.593901900132568	0.503652031922536	1.3347449533796	851	13	IL15 COL1A2 COL1A1 MAT2A LCK MYC GSTM1 LMO2
MYC	0.3344	0.798622222222222	0.334384531828598	1.06592480470316	3343	49	WRN TFAP4 CDC25C CCND2 CHEK1 FASLG MME ST3GAL4 XPO1 CDK6 HLA-A HNRNPA2B1 VEGFA KRAS TP53 SURF1 HLA-C CHEK2 HLA-B BMI1 SURF2 ASS1 UBE2C
MYCN	0.132615043802235	0.593901900132568	0.433806580825468	1.24607293529271	1316	21	NES MYBL2 MCM4 MCM10 MCM2 MCM6 ABCC1 MCM8 TP53 MCM3 BMI1
NANOG	0.244722254982899	0.695121951219512	0.560127634115536	1.17005288035088	2074	5	MTF2 POU5F1 SOX1 YES1 KLF2
NFE2L2	0.393111111111111	0.820705653021443	0.461946813511703	1.0594844372653	3537	7	MTHFR NQO1 CAT BRCA1 CFTR
NFIC	0.456083803384367	0.870166701251989	-0.375747905863582	-0.995449022450857	565	6	IRS2 CYP17A1 SLC34A2 HMGB1 C4BPB SMUG1
NFKB1	0.908409159084092	0.979340866290019	0.246586989218533	0.837837694158515	9084	109	TNFAIP3 FN1 CFLAR FAF1 CD83 CCL5 FAS VCAM1 PTGDS EBI3 CCND2 CXCL1 FASLG CEACAM1 BIRC3 MAT2A CD58 TRAF1 PTHLH SNAI1 IL18 XIAP IL6 TNFRSF13C CCL22 IRF7 PTGES VEGFA CXCR2 BCL3 GSTP1 CSF1 MYC PROX1 NOX4 NOLC1 NOX5 MMP13 PTEN CD40LG FGF8 LIPE S100A6 CD3G BIRC2 TLR3 SDC1 TNFRSF10B STK39 RIPK2 TLR7 CFTR CDH1 TRAF2 BMP2 PTAFR CXCR4 SLC25A27 CFI BIRC5 PLIN1 TLR2 NOD2 PLAU MMP14 IL10 BGN CXCL12 BRCA2 NCAM1 IFNB1 FOXP3 JUNB
NFYA	0.296042617960426	0.757557577575576	0.47552603382796	1.12863188535671	2722	8	SP3 CCND2 HOXB4 FXR2 CBS CDKN1B OGG1
NR1H4	0.715666666666667	0.950726709507267	0.365135296855262	0.837445249537579	6440	7	SCARB1 ABCB4 VEGFA RELA DCN STK11 NFKB1
NR1I2	0.0192307692307692	0.326923076923077	-0.496807661612131	-1.73933232025336	6	12	KLF6 THBS1 TNFRSF12A CORO1C BCL2 BCL2L1 THRSP FOSL1 UGT1A1 IL10 PTAFR CYP3A4
NR3C1	0.435129740518962	0.848859657733713	-0.352170733328901	-0.995736728256146	435	7	CDKN1A UGT1A1 BAD BRCA1 BAX CALD1 RPS6KA3
NR5A1	0.971111111111111	0.979340866290019	0.254533209004444	0.583777105544584	8739	7	STAR CITED2 PBX1 CYP17A1 AMH
NRF1	0.188393336915637	0.649657534246575	0.501679546698751	1.22375765360862	1752	9	PRDX5 SPAST FMR1 FXR2 SLC46A1
OTX2	0.151444444444444	0.593901900132568	0.552099228243126	1.26625083892901	1362	7	CDC25C AURKA IL6 CCNG2 IGF1
PAX5	0.550444444444444	0.893103964738858	0.413227115413732	0.947744816137348	4953	7	MET TP53 BAX
PGR	0.480599127255573	0.893103964738858	0.472717546442611	0.987461594679133	4074	5	DUSP1 HLTF E2F1 ESR1
PML	0.245337159253945	0.695121951219512	-0.365383336658022	-1.15516976936091	170	9	CDKN1A CASP3 TNFSF10 IFNB1 GRIP1 PML BAX EP300 HIPK2
POU2F1	0.765469061876248	0.950726709507267	-0.282095605345389	-0.797604481402837	766	7	GADD45A CCND1 MAD2L1 LGALS4 TWIST1 TK1 PTGIR
POU5F1	0.663111111111111	0.929755867437198	0.380524042453063	0.872739651388651	5967	7	NANOG ITGA6 ZFP42 TDGF1 SOX2 THY1
PPARA	0.00636867555136219	0.189468097653025	0.79295242286155	1.65640152322674	53	5	ANGPTL4 PDK4 APOB SERPINE1
PPARD	0.154713940370669	0.593901900132568	-0.472543544741391	-1.25188458095908	191	6	TXN SAT1 SOD1 TIMP1 PDK4 CAT
PPARG	0.216867469879518	0.649657534246575	0.397829914784793	1.16433804206406	2159	24	ANGPTL4 VLDLR CD83 ADIPOQ CIITA FASLG FABP4 TP53
PTTG1	0.460676488898112	0.870166701251989	0.389174815074128	1.01389529207461	4439	12	PTTG1IP S100A4 ID3 VEGFA MYC CDK1 RAC1
RARA	0.982590005373455	0.982590005373455	0.222783887457985	0.54344150398681	9142	9	HSD17B2 PRKCA RARB NR1I3 ICAM1
REL	0.00388083552105924	0.153939809002017	0.783829672110224	1.72490760833631	33	6	TNFAIP3 CSRP1 BIRC3
RELA	0.806919308069193	0.950726709507267	0.262313631315502	0.895042625963735	8069	117	TNFAIP3 FN1 CFLAR FAF1 CCL20 CD83 CCL5 FAS VCAM1 OXTR EBI3 CCND2 CXCL1 FASLG CEACAM1 BIRC3 MAT2A CD58 TRAF1 PTHLH SNAI1 IL18 CDK6 HLA-A XIAP TBP IL6 TNFRSF13C CCL22 IRF7 PTGES VEGFA CXCR2 BCL3 GSTP1 CSF1 MYC SIRT1 PROX1
RUNX1	0.507462686567164	0.893103964738858	-0.318484042553192	-0.953090900465987	407	8	JUN LGALS3 MECOM GP1BA NCAM1 BAALC ITGA2B CD34
RUNX2	0.664111333883713	0.929755867437198	0.417905283280997	0.872964036471591	5630	5	VEGFA MMP13 TWIST1 MMP2
RUNX3	0.370252514884007	0.820705653021443	0.399053414274147	1.07156682734436	3606	14	TRAF6 CASP2 CAPN10 CASP8 CASP7 ING1 DNASE1 CLEC4G
RXRA	0.749777777777778	0.950726709507267	0.353586655395324	0.810958204837893	6747	7	HSD17B2 IL2RG ABCA1 IL2RA NOL7 CPT1B
SATB1	0.54629021667761	0.893103964738858	-0.383700059828492	-0.942751028418034	831	5	BCL2 SPARC CDK4 GATA3 MKI67
SIRT1	0.923761118170267	0.979340866290019	0.263009581089262	0.657752820986219	8723	10	CFLAR TP53 NBN HSF1 ACAN HIF1A
SMAD3	0.01715374841169	0.326923076923077	0.620179811907476	1.55098920393474	161	10	ANGPTL4 CCND2 FST BAMBI PTHLH
SMAD4	0.146125722372921	0.593901900132568	0.609076697952002	1.2723027777743	1238	5	BAMBI RUNX1T1
SNAI2	0.596886425286001	0.893103964738858	0.438032687443884	0.915008252433117	5060	5	POU5F1 JAG1 CXCR4 CXCL12
SOX2	0.110048361096185	0.593901900132568	0.539745260533961	1.31661216392791	1023	9	VIM ASXL1 DKK1 ITGA6 PGA5 ABCC3
SOX9	0.149253731343284	0.593901900132568	-0.424800531914894	-1.27125214260484	119	8	CDKN1A BEST1 AR CDK4 MIA AMH DCC HES1
