pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
APC	0.624339526163286	0.985641008239878	0.323881155233734	0.878105039423513	3662	5	AKT1 SGK1 DNMT1
AR	0.0292521109770808	0.374408104834269	-0.305893189583674	-1.67083334571717	96	19	BTG1 VIM XIAP CDH1 WEE1 AKR1C3 TSC1 TSC2 MUC1 BTG2 NFKB1 UCN REST RELA CLK3
ATM	0.0222760290556901	0.374408104834269	0.489062415983725	1.70709371869513	137	9	PMAIP1 CFLAR VEGFA SLC2A1 SP1 TERF1 TNFRSF10B BCL2
BCL6	0.140599455040872	0.756489493201483	-0.303652077243881	-1.32385586010704	515	12	PDCD2 SUMO1 HDAC7 XBP1 BCL6 NFKB1 BCL2L1 CHEK1
BRCA1	0.268311975953172	0.912260718240785	0.304682319887307	1.16602604113574	1695	11	CTSD CDH3 HSPA5 CXCL1 HMGA2
CREB5	0.0472187886279357	0.401359703337454	-0.520320199049964	-1.59031791315425	190	6	RDX STAT1 RASGRP3 TNFRSF11B LGALS3BP
CREM	0.423047177107502	0.985641008239878	-0.28769815535074	-1.00983907323033	1640	8	MC2R SLC5A5 G6PD CCNA2 FOS DUSP4 CREB1
DDIT3	0.54401437203985	0.985641008239878	0.278024911032028	0.924176085299662	3330	8	ANKRD1 SIRT1 SIRT2 TNFRSF10B ATF2 ASNS ATF5 NOS3
DNMT1	0.506700167504188	0.985641008239878	-0.210191542053145	-0.95357752059113	1814	13	CDH1 RB1 TIMP3 GAD1 IL32 RELN CDKN2A MBD2 TNFRSF10B BIRC5 CASP8 BMP2
E2F1	0.0173489575407092	0.374408104834269	0.403691168611516	1.77464523555283	113	15	FHIT MCL1 WWOX HSPA5 KIF2C VEGFA PNRC2 DNMT1 IRF3 BIRC5 BRCA1
E2F4	0.56214274048669	0.985641008239878	0.273536150963979	0.909255103247583	3441	8	TTK TOPBP1 RAD51 BRCA1 PLK1 PPARG PCLAF
EGR1	0.380411124546554	0.985641008239878	-0.374305876422967	-1.04928858773447	1572	5	MYB TNFSF10 AR
ESR1	0.186903841196185	0.756489493201483	-0.357981466660613	-1.25653802710508	724	8	PTMA TP53 NQO1 CD24 CTNNB1
EZH2	0.980990869630295	0.988522954091816	0.10625722724957	0.505417477992313	6553	18	ADAMTS1 APC CIITA
FOS	0.91825876662636	0.988522954091816	-0.222494939725106	-0.623718236307915	3796	5	CCND1 NFKB1 MYC FOS
HDAC1	0.948019106490587	0.988522954091816	0.0993255981406621	0.573357233665091	6747	28	CD82 ESR1 HSPA5 PHB CCND2 RHOB
HDAC2	0.741888619854722	0.985641008239878	0.222038610319966	0.775035464998036	4595	9	PHB APAF1 DNMT1 SP1 COL1A2
HDAC3	0.988522954091816	0.988522954091816	-0.158202980206094	-0.521959165206758	3961	7	CDH1 JUN MYC CDKN2A GRHL1 GAS2 CXCR4
HDAC4	0.631863882443929	0.985641008239878	-0.24420986321642	-0.857192364141247	2450	8	RUNX2 IL10 MEF2A JUN CDKN2A CDKN1A HOXB13
HDAC7	0.855188521855189	0.985641008239878	0.220439443847652	0.69140442366878	5125	7	ESR1 ACTN4 MEF2C
HDAC9	0.580604334757159	0.985641008239878	0.233147770100511	0.892261721882901	3669	11	MYEF2 ESR1 HSPA5 CFLAR STAT6 TNFRSF10B CITED2 RELA
HIC1	0.356387443343965	0.985641008239878	0.366331964964171	1.0753445629931	2122	6	LRP8 VEGFA SIRT1 VLDLR MYC
HIF1A	0.500671501477303	0.985641008239878	-0.240397449206585	-0.949922184769804	1863	10	CCND1 CDH1 SLC29A1 HIF1A BID SDHB RECK APEX1 TGFB3 VEGFA
HOXA10	0.850931677018634	0.985641008239878	0.239268319278604	0.702357181028167	5068	6	PHGDH IL11 MYCN EMX2
ING4	0.903264812575574	0.988522954091816	-0.228967459788007	-0.641862598616056	3734	5	SPP1 CCND1 SKP2 BCL2 ANGPT1
IRF1	0.776416789155643	0.985641008239878	0.226837436625501	0.7540250022985	4753	8	CDK4 CDK1 BCL2 CDKN1A CCNB1 DST
JUN	0.63135017658245	0.985641008239878	-0.206423341722368	-0.858468505592255	2323	11	TP53 CCND1 DCN AR CTGF RARG MYC
JUND	0.598548972188634	0.985641008239878	-0.316874818764509	-0.888292575707009	2474	5	MDM2 MYB BCL6 ITGAV
KLF4	0.175495789187721	0.756489493201483	-0.306339722502086	-1.27399838402779	645	11	IFITM3 TP53 ODC1 CCND1 SOD1 GDF15
MECP2	0.805078597339782	0.985641008239878	-0.259437270315273	-0.727278368099097	3328	5	CCND1 GAD1 RELN IGFBP3
MTA1	0.740024183796856	0.985641008239878	-0.276731976586233	-0.775760476079233	3059	5	CDH1 PTEN MTA3 RNF144A
