pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
ABL1	0.428453947368421	0.883268482490272	0.304421799460965	1.01356905725987	2604	8	BAX CCND2 PIM1
AHR	0.318181818181818	0.835064935064935	0.378676655008874	1.11609246066295	1889	6	UGT1A1 RFC3 CYP1B1 CCNG2 PCNA
AR	0.494799873936338	0.890250178878526	-0.165125519301946	-0.95657423484288	1569	21	EGFR ERBB3 TMPRSS2 CTNNB1 PTEN ERBB2 CDK20 ETV1 TJP1 JUN EP300
ARNTL	0.257575757575758	0.809180338051352	0.400795791065313	1.18128528589372	1529	6	CRY2 PER1 CRY1 PER2 PER3
ATF1	0.309259259259259	0.835064935064935	0.381841776381337	1.12542117964829	1836	6	MITF SLC20A1 TGFB2
ATF2	0.437124248496994	0.883268482490272	-0.298465416265105	-0.993800332787808	1744	7	CCND1 POLB JUN ATF3 RELA ST3GAL5 PLAT
ATF4	0.26993590699061	0.809180338051352	0.245607844577506	1.16293126562584	1810	18	DDR2 CEBPB NDC80 VEGFA SIRT1 DDIT3 ATG5 CHAC1 PLAU
ATF6	0.597529593412249	0.890250178878526	0.326874949919624	0.890579488296451	3482	5	DNAJC3 STARD4 WBP1 NUCB1
ATM	0.0458881578947368	0.679468242245199	0.477130727029569	1.58860154575456	278	8	FOXM1 BAX MCL1 FAS CFLAR
BRCA1	0.751948242905455	0.955416590985755	0.154816368249069	0.766751112720903	5113	20	MAD2L1 ESR1 CDKN1B RNASEL VEGFA SIRT1 DDIT3
CDX2	0.251809210526316	0.809180338051352	0.357428825622776	1.19005537207079	1530	8	ACAT2 APC CDH17 AXIN2 SLC15A1 CDKN1A FUT2 HEPH
CEBPA	0.595565271705184	0.890250178878526	0.222154501497428	0.882116065411774	3813	12	INSR CSF3R HAMP HSD17B11
CEBPB	0.863544958345303	0.980458793542905	-0.143998242106646	-0.699291062025543	3005	15	GDF15 SAA2 PCK2 XBP1 STAR PRDM1 SLC5A8 OXTR
CEBPD	0.823148813803019	0.980458793542905	-0.249159899945112	-0.708635656297065	3434	5	SOD1 POU5F1
CLOCK	0.379030144167759	0.883268482490272	-0.261901230906125	-1.04395003583369	1445	10	DEC1 NAMPT STAR BHLHE40 BHLHE41 PER3 PER2 CRY1 PER1 CRY2
CREB1	0.194663884334476	0.700789983604114	0.26637868243126	1.26127933262234	1305	18	LYL1 PPP2CA MITF SMAD6 SLC20A1 ACACA NDC80 NR5A2 CASP8 UXT
CREBBP	0.675930691370733	0.890250178878526	0.307411578714198	0.837551016176107	3939	5	PSMC5 CREB1 CDKN1A HINFP
CTNNB1	0.0563627254509018	0.679468242245199	-0.468770326004062	-1.56086461142987	224	7	VIM CCND1 STARD7 PLD1 JUN MYC
DDIT3	0.605421170012009	0.890250178878526	0.324806189382545	0.88494309523246	3528	5	ATG5 TNFRSF10B TRIB3
E2F1	0.9622802734375	0.980458793542905	0.0664593938781588	0.547510416758382	7882	69	BBC3 DHFR FOXM1 CHEK2 XRCC1 ERCC1 DRAM1 DAPK2 KIF2C CDK1 NPAT CDCA7 RRM2 ISYNA1 ATG5 SIVA1 APAF1 DROSHA MCPH1 MYBL2 BIRC5 TYMS LRBA ASF1B FGFR1 MYCN BCL2 CD2AP PCNA CDKN1A NRIP1 PLK1 CDKN2A MAP3K5 HIC1 FANCA AURKA ULK1 DBF4 E2F6 PPARG
EGR1	0.925755939524838	0.980458793542905	0.0959186526412732	0.604587875595778	6857	35	CYP2B6 LDLR UBE2S FGF2 PCSK2 NAB2 PLAUR VEGFA IGF2 PLAU LMTK2 RBL2 PDGFC STIM1
ELK1	0.323268631679847	0.835064935064935	-0.387888221777481	-1.10319286799256	1348	5	FOSL1 PSEN1 EIF2AK1 TNFRSF10B EZH2
EP300	0.578138343296328	0.890250178878526	-0.191991217867531	-0.902697558551244	2030	14	GFAP TRIM22 VCAM1 TP73 HINFP EIF2AK1 IGFBP3 CDKN1A BRCA1 TBXAS1 BIRC5 DNMT1
ERG	0.0144107050952136	0.518785383427689	0.65913667447368	1.79583538724683	83	5	ADAMTS1 PIM1 CXCR4
ESR1	0.367790734320832	0.883268482490272	-0.183021349752992	-1.06024500840323	1166	21	SERPINE1 FOXP1 CCND1 ZFHX3 AR HSPB1 JUN JUNB BLM AMH CCNA2 UGT2B15 CDKN1A GREB1 BCL2 ZEB1 NRF1 RARA VEGFA HTRA2
ETS1	0.858101058279923	0.980458793542905	0.143007218803357	0.677126442124442	5756	18	ANGPT2 LCK CSF3R TMEM158
ETS2	0.11010101010101	0.688732319378139	0.474453152327985	1.39837927489516	653	6	ANGPT2 LCK CSF3R
ETV4	0.703379653456854	0.91524099485952	0.299419218145965	0.815775617397802	4099	5	MMP7 CCND2
EZH2	0.166546848789839	0.688732319378139	-0.45482173300719	-1.29355846321466	694	5	CCND1 AXL PCNA KPNB1 RPLP0
FOS	0.851638269986894	0.980458793542905	-0.176775915764497	-0.704636717278457	3248	10	NEFL HSPH1 EZR ERCC4 CASP9 CREM SRR SOX7 DDIT3 FAS
FOSL2	0.500751503006012	0.890250178878526	-0.284231596115353	-0.946405980106422	1998	7	MDM2 MYB BCL6 FOSL1 UGT2B15 BRCA1 CCR4
FOXM1	0.593186372745491	0.890250178878526	-0.264437689969605	-0.88049820840887	2367	7	CDC25B AR BTG2 MYC CCNB1 SFTPB CDC6
FOXO3	0.592809790922999	0.890250178878526	-0.24912093416271	-0.889548465065949	2324	8	TXNIP TNFSF10 SIRT6 AR
GATA1	0.867234468937876	0.980458793542905	-0.203819006744544	-0.67865617151199	3461	7	BST2 TBXA2R CYBB
GATA3	0.254554406696209	0.809180338051352	-0.38169014084507	-1.17995115161017	1033	6	CDH1 MUC1 ERVW-1 PAEP ZEB1 CD40LG
GATA4	0.971380471380471	0.980458793542905	0.184978974781931	0.54519769413944	5769	6	CCND2 HAMP AMH FABP2 NOS3 IAPP
GLI1	0.182422451994092	0.688732319378139	-0.412601927353595	-1.27551138276601	740	6	CDK2 BHLHE41 CYR61 PDGFRA SFRP1 BCL2
HDAC1	0.585415604283529	0.890250178878526	-0.250565198155812	-0.894705570078145	2295	8	CCND1 ICAM1 BIRC3 RUNX3 IGFBP3 COL1A2 RECK
HIF1A	0.338520338520339	0.850237129306897	0.178855551555414	1.09734896782522	2479	33	BAX RORA ALDOA ASS1 EDNRB FGF2 CXCR4 MET NR4A1 VEGFA TGFB3 ENO1 SLC2A1 LEP E2F3 TIMP2 BNIP3 MIF PTGES
HNF1A	0.0406587750900669	0.679468242245199	0.587265539873946	1.60002057093602	236	5	ACAT2 UGT1A1 CDH17
HNF4A	0.924177631578947	0.980458793542905	0.186349670143246	0.620449191950841	5618	8	LDLR MMP7
HOXB7	0.170359428852782	0.688732319378139	-0.416860381828561	-1.28867590478036	691	6	EGFR WNT5A PDGFA CCND1
HSF1	0.657065484982767	0.890250178878526	-0.271633818454095	-0.839724694464336	2668	6	SERPINE1 HSPA4 MICA LDHA ATG7
ING4	0.144444444444444	0.688732319378139	0.453102128559525	1.33545034505432	857	6	BAX ARL6IP5 CDKN1B
IRF1	0.00346481876332623	0.297627606038821	-0.495494150210777	-2.08062914997685	12	11	DDX58 EIF2AK2 TNFSF10 IL10 CYBB CASP7 CEACAM1 SOCS2 IRF2
IRF9	0.398353062274833	0.883268482490272	0.381439478170632	1.03924199565858	2321	5	CDKN1B CDKN1A SP100 PML NCAM1
JUN	0.55702479338843	0.890250178878526	-0.113896831401628	-0.924620072585274	1347	42	EGFR NEFL LGALS3 EZR NOX5 CCND1 MEF2D MAPK8 TNFRSF1B GJA1 CSF1 TNC VCAM1 NAMPT BEX2
JUND	0.0879653238143804	0.688732319378139	-0.40519743083489	-1.44685854626903	344	8	MDM2 MYB CCND1 GADD45A BCL6 FOSL1 SOX4
KLF4	0.441634241245136	0.883268482490272	-0.228807622512173	-0.997459383585413	1588	12	TP53 PFKP CDKN1C CCND1 CDH1
KLF5	0.875250501002004	0.980458793542905	-0.201419726406428	-0.670667287478763	3493	7	CCND1 NOTCH1 HIF1A CCNB1 FASN BIRC5
KLF6	0.528785357737105	0.890250178878526	0.296375615242447	0.933716432629646	3177	7	PMAIP1 DAPK2 LAMA1 PSG5 CDKN1A ATF3
MEF2A	0.987778576563623	0.987778576563623	-0.17925820111378	-0.509828238897503	4121	5	SLC2A4 JUN MAPK7
MITF	0.901698404529079	0.980458793542905	0.23378548662071	0.636954771532676	5255	5	BEST1 SERPINF1 FOS HIF1A GPNMB
MTA1	0.0566223535204333	0.679468242245199	-0.502594514455152	-1.55371311087919	229	6	EGFR SUMO2 BCL2L1 ARNTL BCAS3 CDKN2A
MYB	0.65411346371424	0.890250178878526	0.231202728755747	0.844668573566523	4046	10	LCK CDO1 COL1A1 IL15 COL1A2 BCL2 MYC TK1 GSTM1 MAT2A
MYC	0.110662674130973	0.688732319378139	0.19854256289851	1.39972937133691	849	46	KRAS FOXM1 HDAC2 CHEK2 CDC25C SURF1 PMAIP1 ASS1 CDK4 FASLG CCND2 CXCR4 HLA-A VEGFA HNRNPA1 ST3GAL4 SRSF1 CDK6 BMI1 HLA-E WRN TNFRSF10B TFRC EBNA1BP2 HLA-B ST3GAL3 IPO7 ST3GAL1 CDKN1A
MYCN	0.422878988384061	0.883268482490272	0.206129789788738	1.02088847240732	2875	20	MCM2 CTSD BAX HDAC2
NFE2L2	0.105859182668636	0.688732319378139	-0.454379235197712	-1.40466112289998	429	6	NQO1 SOD1 CAT SOD2
NFIC	0.630260521042084	0.890250178878526	-0.257880451640719	-0.858664571148774	2515	7	IRS2 CYP17A1 C4BPB HMGB1
NFKB1	0.17725988700565	0.688732319378139	-0.102674757423365	-1.24660765931427	250	93	EGFR IRF1 B2M SERPINE1 TNFSF10 NOX5 IL10 XIAP CCND1 CTSB GFAP CDH1 UPP1 OPTN ADORA1 PTEN GSTP1 HYAL1 IRF7 CFI RGS4 TF NOLC1 CSF1 SOD2 HPSE VCAM1 NOX4 HBEGF NAMPT TRAF2
NFYA	0.659375	0.890250178878526	0.251718890967603	0.838095298905319	4008	8	OGG1 CCND2 CDKN1B
NR1H4	0.935940099833611	0.980458793542905	0.190670876450201	0.600698982673768	5624	7	SCARB1 VEGFA STK11 RELA ABCB4 NFKB1
NR1I2	0.86224	0.980458793542905	0.17743040610087	0.675538594588123	5388	11	UGT1A1 PTAFR KLF6
NR3C1	0.629950083194676	0.890250178878526	0.273414237662047	0.861377770270075	3785	7	BAX UGT1A1 RPS6KA3
NR5A1	0.031813627254509	0.679468242245199	-0.503002446437838	-1.67484730699585	126	7	MC2R CYP17A1 STARD7 STAR PBX1 AMH CITED2
NRF1	0.537828100874936	0.890250178878526	-0.242366260697694	-0.919337578117961	2089	9	FMR1 IDE PRDX5 SLC46A1 PRDX3
OTX2	0.565488215488216	0.890250178878526	0.308184133434377	0.908326360424808	3358	6	CDC25C BEST1 PAX6 CCNG2 AURKA
PAX5	0.938435940099834	0.980458793542905	0.189543215903319	0.597146344977206	5639	7	BAX MET MYCN CDKN1A
PML	0.624177631578947	0.890250178878526	0.259331931831483	0.863442835333221	3794	8	HIPK2 BAX
POU2F1	0.0273264401772526	0.679468242245199	-0.546847721332036	-1.69051680798599	110	6	CCND1 PTGIR GADD45A TWIST1 TK1
POU5F1	0.064559068219634	0.688732319378139	0.482865206285562	1.52124248644786	387	7	NANOG THY1 ZFP42 ITGA6
PPARD	0.00551162233405224	0.297627606038821	-0.711511377955674	-2.02360946681837	22	5	SAT1 TXN SOD1 CAT TIMP1
PPARG	0.526874798841326	0.890250178878526	-0.159058253765676	-0.936544857168631	1636	22	TP53 PLIN2 SAT1 POU2F1 PTEN GK ANGPTL4 SLC5A5 BAD ERO1A ERP44 CD36 LIPE VLDLR CDKN1A ADIPOQ
PTTG1	0.885769872151195	0.980458793542905	-0.15559181251854	-0.678283842564832	3186	12	S100A4 PTTG1IP RHOA RAC1 MYC CCNB1 CDC42 DOCK1 ID3 VEGFA LGALS1 CDK1
