pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
APC	0.286304604486423	0.932657882912264	0.537032779920716	1.12960932011364	2424	5	DNMT1 MYC AKT1
AR	0.763851044504995	0.954813805631244	0.292366636760809	0.834630904819562	7568	20	VIM TSC1 CLK3 XIAP TSC2 BTG2 SEPT7 RELA AKT1 BTG1 CDH1 SERPINB5 UCN NFKB1 MUC1
ATF3	0.448996458087367	0.937761784587177	0.48263374219953	1.01518490821063	3802	5	ADIPOR2 ADIPOR1
ATM	0.186433401309434	0.861921986416857	0.501008045747688	1.23108564908988	1736	9	CFLAR SP1 TERF1 VEGFA TNFRSF10B PVR
BCL6	0.22308569060201	0.861921986416857	0.446718816830792	1.18288034020609	2152	13	BCL6 PDCD2 CCND2 CHEK1
BRCA1	0.521457658974627	0.937761784587177	0.373994731240204	0.974609800912293	4993	12	CDH3 HMGA2 CXCL1 HNRNPA2B1
BTF3	0.761252446183953	0.954813805631244	-0.335837266502692	-0.813933506542166	1166	5	SSPN MRVI1 NFKB1 MADCAM1 RRAS2
CREB1	0.0953955135773318	0.861921986416857	0.64116709183418	1.34864825717524	807	5	PLAT SNAI1 NR2F6
CREB5	0.867138454514325	0.95771717534691	0.32208060410072	0.713075677805092	7596	6	RASGRP3 DGKG TNFRSF11B RDX LGALS3BP
CREM	0.298164645272083	0.932657882912264	0.460161811140676	1.13071757382473	2777	9	FASLG DUSP1 CCNA2 DUSP4
DDIT3	0.733712568423312	0.954813805631244	0.336211723285729	0.826145270731414	6835	9	SIRT2 CEBPA ASNS SIRT1 ANKRD1 TNFRSF10B
DNMT1	0.812247435498912	0.95771717534691	0.294849558680787	0.780741113070357	7838	13	IL32 TIMP3 CASP8 GAD1 TNFRSF10B CDH1 BMP2 CXCR4 BIRC5 MBD2 RB1
E2F1	0.369576314446146	0.937761784587177	0.389054019236506	1.07027265437638	3619	16	DNMT1 FHIT KIF2C VEGFA IRF3 TP53 PNRC2
E2F4	0.456808998580321	0.937761784587177	0.427609705348012	1.0185100652648	4182	8	MCM10 PPARG TOPBP1 PLK1 RAD51 TTK BRCA1
EGR1	0.107313814983858	0.861921986416857	0.576307679699371	1.32774135923646	963	7	FAS IL6 VEGFA WNT4
EP300	0.933412042502952	0.967561263570133	0.309048194985099	0.650060358458946	7905	5	MYC CYBB BIRC5 LAMA3
ERG	0.994214876033058	0.994214876033058	0.24616100511866	0.5177817370322	8420	5	FGF2 EPB41L3 ILK ICAM1 TDRD1
ESR1	0.535764988533362	0.937761784587177	0.405082885142194	0.964854142980806	4905	8	BTG2 TP53 NQO1 CDKN1B
ETS1	0.387367178276269	0.937761784587177	0.502398693719924	1.05675904350332	3280	5	PARP1 BAX
EZH2	0.90606121627064	0.967561263570133	0.247636692920638	0.71781745980861	8998	22	HDAC1 CIITA DACT3 PIP5K1C MYC TP53 ALDH1A1 CDKN2B SATB1 ADRB2 ADAMTS1 CDH1
FOS	0.859099804305284	0.95771717534691	-0.306122448979592	-0.741916824550015	1316	5	CCND1 FOS CLU NFKB1 MYC
GATA3	0.175208309553704	0.861921986416857	0.561209221736823	1.24249843388678	1534	6	CDH3 CXCL1 LOX HSD17B1
GLI1	0.384533648170012	0.937761784587177	0.50327861061219	1.05860988456851	3256	5	FAS EGR2 H2AFX TNFRSF10B
HDAC1	0.484035632068862	0.937761784587177	0.330348153774286	1.0030764439129	4835	31	RECK TXNIP TJP1 CCND2 BAMBI SP1
HDAC2	0.577553593947037	0.937761784587177	0.366649024387621	0.938909585134832	5495	11	DNMT1 COL1A2 SP1 APAF1 BMP7 CDH1 CCNE1 TGFBR2
HDAC3	0.531386861313869	0.937761784587177	-0.306203869938161	-0.953732803671983	363	9	JUN MMP2 CDKN2A GAS2 GRHL1 CXCR4 CDH1 GATA2 MYC
HDAC4	0.61350220027906	0.937761784587177	0.370376583085239	0.910095756076566	5715	9	RUNX2 MEF2A VEGFA MMP13
HDAC7	0.670816786519266	0.950323780902293	0.35488293597323	0.872024497992893	6249	9	MMP10 MEF2A MEF2D ACTN4 MEF2C HDC HIF1A ESR1
HDAC9	0.425283732660782	0.937761784587177	0.405356980338131	1.03803236590211	4046	11	CFLAR STAT6 MYEF2 MEF2A TP53 RELA CITED2 TNFRSF10B
HES1	0.495148955598676	0.937761784587177	0.44531959397642	0.985922676720147	4337	6	MAP2 PTGDS PTEN ASCL1 E2F1
