baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	7.39889333134432	-0.453284729028119	0.66835458112265	-0.678209952966472	0.497638582796908	NA
A1CF	0.321403731154168	-0.344781134857826	3.15711738449575	-0.109207575413891	0.913037851937873	NA
A2M	0.272670661523082	1.44936751116676	3.29516289761034	0.439846998829056	0.660047925172968	NA
A2ML1	2.45417801948238	-0.928600127315529	1.30540078732016	-0.711352510535741	0.476865819406593	NA
A4GALT	0	NA	NA	NA	NA	NA
AAAS	8.13912085207586	1.14003633283505	0.670395027627424	1.70054413570118	0.0890286219250841	0.999752754103879
AACS	9.5728695882206	0.573209572012022	0.609819982710407	0.939965216397688	0.347235402959954	0.999752754103879
AADACL2	0.299199828360731	1.55391424646365	3.18605217386924	0.487724042690905	0.625745319521883	NA
AADACL3	0.347932897991818	-0.344654106390211	3.07393182078472	-0.112121584499629	0.910727003378089	NA
AADAT	1.65287756216228	-0.481272530081179	1.39964745497483	-0.343852681166655	0.730957079264543	NA
AAED1	8.4041721116612	-0.552150062206853	0.658552338133277	-0.8384300384871	0.401789224828852	0.999752754103879
AAGAB	9.36633717540937	0.0793321492097381	0.598011767715589	0.132659846331767	0.894462400097129	0.999752754103879
AAK1	10.9484343132583	-0.144500793930128	0.542223174936366	-0.266496897605097	0.789856548398126	0.999752754103879
AAMDC	16.2882260002416	-0.0749939750860522	0.461796549377768	-0.16239613567295	0.87099391373447	0.999752754103879
AAMP	13.5762061104464	0.0911538479852373	0.499216037716238	0.182593989572608	0.855116600685513	0.999752754103879
AANAT	0.32096422204704	-0.344783302516917	3.15858613828388	-0.109157479778039	0.913077584940018	NA
AAR2	8.98105250356758	-0.201098873602882	0.598772762578359	-0.335851739041928	0.736982671832775	0.999752754103879
AARD	3.17796312248592	-0.516492578176169	1.00626958466966	-0.513274559864317	0.607759276976638	NA
AARS	18.7233428450247	0.117341840573239	0.434223277775227	0.270233878695882	0.786980330483288	0.999752754103879
AARS2	3.74606190480445	0.60615435117389	1.01254030103178	0.598647135878164	0.549408216472377	NA
AARSD1	12.7026787156316	0.257911552480852	0.511749336210086	0.503980238432538	0.614275263865014	0.999752754103879
AASDH	4.39358368547885	-0.0996917989753242	0.922116835797755	-0.10811189548348	0.913906932232113	NA
AASDHPPT	11.6411610266575	0.116967351158206	0.556410238164967	0.210217826947187	0.833497666531138	0.999752754103879
AASS	7.44011233402	0.201345557326654	0.666142098268599	0.302256167040006	0.762456790124933	NA
AATF	4.19173541910482	0.534286127945867	0.896972667618795	0.59565485909871	0.551405820173471	NA
AATK	0	NA	NA	NA	NA	NA
ABAT	20.3702362966794	-0.176377251078992	0.45585140000584	-0.386918305124725	0.698816689071334	0.999752754103879
ABCA1	28.8301585092047	-0.603547940248682	0.354996745229583	-1.7001506305596	0.0891025958142586	0.999752754103879
